Titles,Reviews
몰락 가문의 아씨를 원하면,감사합니다 아직 초반이라 여주가 맘고생 몸고생 많이 합니다  금이 아니라 많이 아쉽네요 
몰락 가문의 아씨를 원하면,넘모 재밌어용
몰락 가문의 아씨를 원하면,이거 너무 재밌어요
몰락 가문의 아씨를 원하면,표지 예쁘고 좋아하는 키워드라 얼른 완결나면 좋겠어요
몰락 가문의 아씨를 원하면,무영이 유설이를 행복하게 해 줄 사람일 것 같아요 유설이의 설움을 다 보상받을 수 있길
몰락 가문의 아씨를 원하면,재미있네용 흥미진진해요 
몰락 가문의 아씨를 원하면,표지에 다정함이 느껴져서 좋고 눈길이 가네요 미리보기 보고 관심을 가졌고 좋아하는 소재이고 재미있게 읽고 있어요 
몰락 가문의 아씨를 원하면,무영이 의뭉스러워서 정말 너무 매력적이에요긴장이 확 살고 작품 분위기가 잘 느껴져서 맘에 들어요 유설아 행복해지자 
몰락 가문의 아씨를 원하면,동양풍좋아해서 그런지 너무 좋아요 애절하고 재미있어요
몰락 가문의 아씨를 원하면,애잔한 마성의 캐틱터들이네요 일단 초반은 재밌어요 계속 읽어볼게요
몰락 가문의 아씨를 원하면,이번 작품도 기대됩니다
몰락 가문의 아씨를 원하면,키워드 맛집입니다 질투 소유욕 너무 좋아요
몰락 가문의 아씨를 원하면,동양풍이라서 일단 흥미롭게 보고있는데 뒤가 어떻길래 후기가 일단 초반은 재밌어요
몰락 가문의 아씨를 원하면,잼나오 계속볼께요 기대되요
몰락 가문의 아씨를 원하면,동양풍 스토리 술술 잘 읽혀요
몰락 가문의 아씨를 원하면,너무 재밌어요
몰락 가문의 아씨를 원하면,유설이 캐릭터가 기대했던것보다 더 좋아요
몰락 가문의 아씨를 원하면,원하면 가져야디 
몰락 가문의 아씨를 원하면,감사합니다 로즈라인님 팬입니다 이번작품은 동양로맨스입니다 아직 초반이라그런지 유설 여주가 좀 답답하네요 근데 저 상황으로 자라면 어쩔 수 없지 싶어요 대부분 여주들이 초반에 고생하는 유설 화이팅
몰락 가문의 아씨를 원하면,스토리가 잼나요 동양풍인것도 매력적이구요
몰락 가문의 아씨를 원하면,분위기 너무 좋아요
몰락 가문의 아씨를 원하면,잘읽을게요
몰락 가문의 아씨를 원하면,일러가 너무 예뻐서 시작해요
몰락 가문의 아씨를 원하면,좀 늘어지네요고민좀
몰락 가문의 아씨를 원하면,동양풍 좋아해서 잘보고있어요
몰락 가문의 아씨를 원하면,로즈라인님 소설 좋아하는데 소설이 술술 읽히네여 잘봤어요
몰락 가문의 아씨를 원하면,동양풍 좋아해서 재밌게 잘 읽고있어요
몰락 가문의 아씨를 원하면,스토리가 나쁘지 않습니다
몰락 가문의 아씨를 원하면,스토리가 탄탄해서 재밌게 보고 있어요
몰락 가문의 아씨를 원하면,서사가 넘 길어요 힘들어요 에휴
몰락 가문의 아씨를 원하면,가짜여동생을 원하면을 재밌게 읽었는데 이번 작품은 좀 재미가 없네요
몰락 가문의 아씨를 원하면,읽다가 포기한 몇 안되는 작품중 하나 
몰락 가문의 아씨를 원하면,사극은 스토리에서 성장 하는 여주의 모습은 어떨지 기대돼요
몰락 가문의 아씨를 원하면,재미가 없어요 까지 왔는데 하차합니다
몰락 가문의 아씨를 원하면,제가 배드아일랜드부터 로즈님 믿고 죄다 지르는중인데이 작품은 실패입니다지루하고 매력도 없는 여주에 스토리 진부하고 하로즈님은 제가 믿고보는 작가분이라 신간나올때마다 보긴하는데이건 하차합니다
몰락 가문의 아씨를 원하면,딱 제가 찾던 소재라 재미있게 보고 있습니다
몰락 가문의 아씨를 원하면,딱 제가 찾던 소재라 재미있게 보고 있습니다
비서 수업 (15세 이용가),행복만 가득하길완결 축하드립니다화이팅
비서 수업 (15세 이용가),남주 여주한정 넘 귀여운 조폭이네요
비서 수업 (15세 이용가),소재도 주인공 캐릭터들과 합도 좋아서 재밌게 봤어요
비서 수업 (15세 이용가),여주 빚이 장난 아니네요 남주 여주에 진심인게 보여 좋습니다
비서 수업 (15세 이용가),처음부터 전개가 굉장히 빠르네요 둘 사이의 과거 이야기도 조금 더 풀렸으면 좋겠어요 여주에게 그런 가족과는 절연을 하라고 말하고 싶지만 어쩐지 여기에는 계략남 키워드도 관련되어 있을 것 같아서 어떻게 해도 결국 남주와 엮이게 되는 전개였을 것 같아요 클리셰적인 자극적인 재미가 제대로네요
비서 수업 (15세 이용가),민성이가 무대뽀적인 면이 많네요 은진이가 휘둘리겠어요
비서 수업 (15세 이용가),진짜 무섭다 여주를 가지기 위해서 물불 가리지 않는 남주예요 진짜 지옥이라 가야한다면 갈 기세임
비서 수업 (15세 이용가),비서랍시고 온갖 것을 다 알려주는 남주가 나옵니다
비서 수업 (15세 이용가),애증이 맛있는 이유
비서 수업 (15세 이용가),자극적인듯 하지만 둘 사이의 관계가 어느정도 안정되어 있는 느낌이었습니다
비서 수업 (15세 이용가),상황과 캐릭터 설정이 흥미로운 스토리가 전개 될수록 궁금하고 흥미진진합니다
비서 수업 (15세 이용가),역시 재밌네요 
비서 수업 (15세 이용가),남주가 얼른 더 각성해서 여주 주변 정리 좀 잘해주면 좋겠네요 가족들도 진짜 흡혈귀가 따로 없어요
비서 수업 (15세 이용가),나중에 니가 복종하게 생겼는디
비서 수업 (15세 이용가),여주가 불쌍해요 
비서 수업 (15세 이용가),표지도 좋고 재밌어요
비서 수업 (15세 이용가),연좌제 가족때문에 여주만 안타깝네요
비서 수업 (15세 이용가),남주 집착 엄청나네요 재밌어요
비서 수업 (15세 이용가),스토리가 흥미로워요
비서 수업 (15세 이용가),우 남주 진짜 집착 장난 아니네요 자기 욕망 채우기 쩔어
비서 수업 (15세 이용가),집착남주 장난 아니네요 전체적으로 볼만 합니다
비서 수업 (15세 이용가),즐겁게 보고 있습니다  캐릭터들이 매력적이예요 어서 민성이놈 후회하는 모습이 보고싶어요 스토리도 흥미진진합니다
비서 수업 (15세 이용가),스토리도 재밌고 좋아요 앞으로가 기대됩니다
비서 수업 (15세 이용가),민성이 자기 욕망 잘 채우네
비서 수업 (15세 이용가),잘 봤어요 재미있네요
비서 수업 (15세 이용가),괜찮네요 재미있게 볼만해요
비서 수업 (15세 이용가),재미있게 잘 봤어요
비서 수업 (15세 이용가),소재도 괜찮고 재미있네요
비서 수업 (15세 이용가),재미있어요 괜찮게 볼만하네요
비서 수업 (15세 이용가),누가누구의 덪에걸릴지는 지켜봐야할듯은진도 만만치가않아요
비서 수업 (15세 이용가),남주캐디가 지인짜 취향이 아닌데 계속 보게 되는 매직 도파민 쫙쫙 뽑아내는 필력때문에 홀려서 보게되요 분명 아는맛인데 희안하네존잼이라는말
비서 수업 (15세 이용가),남주의 집착에 여주가 어떻게 반응할지 궁금해지네요
비서 수업 (15세 이용가),맛있는 키워드 총집합 넘 좋아용
비서 수업 (15세 이용가),재밌을거 같아요 기대됩니다
비서 수업 (15세 이용가),스토리가 탄탄해서 기대됩니다
비서 수업 (15세 이용가),지루하지 않고 읽을수록 재밌어요
비서 수업 (15세 이용가),너무 재미있어요 
비서 수업 (15세 이용가),남주 소유욕이 엄청 나네요 어떻게 전개될지 너무 궁금해요
비서 수업 (15세 이용가),너무너무 재미있네요 
비서 수업 (15세 이용가),남주여주의 케미가 좋고 재밌어요
비서 수업 (15세 이용가),재회물 좋아해서 기대되요
비서 수업 (15세 이용가),계략남주 매력에 푹빠져서 읽었어요
비서 수업 (15세 이용가),많이 본 클리셰지만 무난하게 읽었어요
비서 수업 (15세 이용가),오빠 자식 얼렁 없어졌으면 남주 매력적이에요
비서 수업 (15세 이용가),여주의 처지가 너무 안쓰러워요
비서 수업 (15세 이용가),초반부터 흥미롭고 재미있네요
비서 수업 (15세 이용가),은진이 여기저기서 가만두질 않네요 얼른 은진이가 갑이된 모습 보고 싶어요
규장각 각신들의 나날,성균관에서 규장각까지 몇번을 읽어도 질리지 않는 작품이네요 작가님 필력도 최고이고 잘금 인방도 정말 최곱니다
규장각 각신들의 나날,예전에 재밌게 봤던 기억 떠올라 좋았어요
규장각 각신들의 나날,규장각은 처음 읽어봤는데 역시 재밌어요
규장각 각신들의 나날,규장각은 처음 보는데 성스 해품달 작가님이라 역시 필력 좋으세요
규장각 각신들의 나날,정말 시종일관 몰입해서 본 책이예요 성균관을 읽고 규장각까지 읽으면서 어쩌면 이렇게 글을 잘 쓰시는지 작가님께 경외심이 들었습니다은궐이라는 작가님 이름의 뜻을 알고 나서 정말 섬세하시다는 생각에 반했어요
규장각 각신들의 나날,성균관에 이어 또 이런 작품이 이렇게 또 존잼일 수 있나 가득 생각했어요 원작이 아쉬워지는 후속들이 있는편인데도 똑같이 집중할 수 있고 되레 세계관이 확장되는 듯한 기분이라 더 기뻤던 것 같아요 시대와 정치적 상황까지 성균관에 이어 더 심화된 느낌으로 절묘하게 아우르는 점이 매력이에요 연작까지 명작으로 만드는 작가님께 박수와 갈채
규장각 각신들의 나날,글로 쓰여진 내용이 영상으로 어떻게 잘 표현될지 궁금해요
규장각 각신들의 나날,드라마 재밌게봤는데 뒷편도 소설이 있었네요
규장각 각신들의 나날,전개가 흥미롭네요 
규장각 각신들의 나날,선준 용하 재신 명 다 사랑하고 싶어지네요 등장인물들이 모두 각각 개성이 있고 입체적인데다 배경 서사도 완벽해서 완벽한 연작이였어요 성균관과 규장각 둘다 재미있어요
규장각 각신들의 나날,리다무로 나와서 잘 읽는중
규장각 각신들의 나날,원작으로 먼저 보니 어떻게 영상화될지 기대되는군요
규장각 각신들의 나날,알람 광고 보고 깜짝 놀라서 달려왔어요 저요저요 책으로 소장하고 있는 사람 저요 오랜만이라 너무 반가운데 드라마에 리다무까지 어머 다시 보고 있네요 즐겁습니다 요즘은 리디 덕분에 책보다는 핸드폰으로 읽는 게 편해져서 이런 방식으로 얘네들을 다시 보니 참 행복합니다 규장각 읽고 다시 성균관으로 가야겠어요
규장각 각신들의 나날,규장각과 각신들이 뭔지 첨 알게됐어요 역사시대물인데 잘 쓰여진 로맨스물이라 진입장벽이 없구요 잘 읽힙니다 잘금 인방 매력터져요
규장각 각신들의 나날,부담스럽게 읽기 좋으면서도 재미를 놓치지 않은 글이라 너무 좋아요 캐릭터들도 매력적입니다
규장각 각신들의 나날,동양풍 좋아하는데 분위기도 마음에 들고 성균관에 이어서 작품도 재미있네요
규장각 각신들의 나날,드라마화도 너무 재미있을것 같아요믿을만한 작품을 잘 선택하신듯요소설도 너무 재밌어서 시작하면 바로 몰입입니다
규장각 각신들의 나날,드라마화 된다니 기대됩니다소설은 역시 재미있네요
규장각 각신들의 나날,드라마화 된다니 너무 기대되네요
규장각 각신들의 나날,성균관에 이어 규장각까지 정은궐님의 작품이 리다무로 오다니 정말 환호성 지를만한 일이네요 윤희 선준 재신 용하 인방은 정말 누구 하나 버릴 캐릭터가 없이 최고로 매력 있고 역사적 배경도 탄탄해서 누구나 좋아할 수 밖에 없을 거예요
규장각 각신들의 나날,규장각까지 드라마화 되다니 반갑네요 인방의 규장각생활도 드라마로 볼 수 있게 되다니 너무 좋아요
규장각 각신들의 나날,좋은 기회에 이 작품 볼 수 있어서 행복했어요진짜 작품마다 한 글자 한 글자 집중해서 보게 하는 매력과 힘을 매번 느낍니다
규장각 각신들의 나날,전작만큼 재미있는 후속작입니다 드라마화 한다고 하니 정말 기대되네요 부디 원작만큼 재미있는 드라마가 되길 바랍니다
규장각 각신들의 나날,성균관에 이어서 잘금 인방의 매력을 더 볼 수 있어서 정말 좋아하는 책이예요 로맨스 소설 입문할 때 초반에 본 책인데 동양풍 좋아하는 저에게는 이 작품만한 책이 없더라구요 정말 재미있습니다
규장각 각신들의 나날,재신이가 저렇게 장난기 많은 거 또 새삼 느끼네  잘금 인방 중에 최애는 문재신이었는데 다운이를 대하는 태도가 왜이렇게도 남편이 아닌 오라버니 같은 느낌이 자꾸만 드는건지 원어떤 서방이 각시한테 키 크기 전까지 곁에 오지 말라 합니까 그래도 까치발 드는 것까지 인정해주니 다행이라고 해야할지 이제는 윤희 말고 다운이 마음도 좀 알아줬으면 싶고요 그래도 천하의 문재신이 혼인도 하고 참 뭐 그 혼인이 본인의 의지는 아니었겠지만 이유야 어찌됐건 다운이랑 행복했으면 좋겠냄 
