Titles,Reviews
공포소설 속 조연은 사람으로 살고 싶다,호러물 좋아하는 사람들한테 추천 표지 분위기나요
공포소설 속 조연은 사람으로 살고 싶다,공포소설에 빙의해서 엔딩까지 볼수있냐인데 여름에 보기 딱 좋아서 계속 읽고있습니다
공포소설 속 조연은 사람으로 살고 싶다,소설에 빙의를 했는데 하필이면 공포소설이고 거기에 크툴루라니 너무나 안타깝고 쫄리네요
공포소설 속 조연은 사람으로 살고 싶다,크룰투 소재라서 기대했는데 기대보다 훨씬 더 흥미롭게 잘 봤습니다
공포소설 속 조연은 사람으로 살고 싶다,작가님 닉값 미쳤어요 제가 추출될 거 같아요
공포소설 속 조연은 사람으로 살고 싶다,난 좀 멍청한가초반인데 봐도 잘모르겠어서 진행이안됨
공포소설 속 조연은 사람으로 살고 싶다,좋아요 기대됩니다
공포소설 속 조연은 사람으로 살고 싶다,호러물이라서 너무 잘 읽었어요
공포소설 속 조연은 사람으로 살고 싶다,유릭도 유씨다
공포소설 속 조연은 사람으로 살고 싶다,넘 좋아하는 설정이라 그런지 술술 읽히고 재밌어요
공포소설 속 조연은 사람으로 살고 싶다,호러물에 빙의하면 정말 무섭겠다  나 살려라 하고 도망가고 싶을듯
공포소설 속 조연은 사람으로 살고 싶다,장발남 세배이벤트 정병 세배이벤트 뒤로 갈수록 재밌어용
공포소설 속 조연은 사람으로 살고 싶다,재밌게 보고 있어요
공포소설 속 조연은 사람으로 살고 싶다,공포소설에 빙의했대서 쫄면서 봤어요  크툴루도 몰랐는데 찾아가보며 읽었어요 새로운 장르를 즐기게 된 것 같아 좋아요
공포소설 속 조연은 사람으로 살고 싶다,괜찮은 듯 즐겁게 읽고 있어요
공포소설 속 조연은 사람으로 살고 싶다,부보는동안 힘들엇고힘들어서그런지 자꾸 읽다가 눈돌리고 딴짓하고 햇는데 부가 참 좋네요근데이제약간 불안함뭔가 유리로된바닥위에서있는느낌
공포소설 속 조연은 사람으로 살고 싶다,오타쿠 수집하는 잔악한 인간추출기개재밌단 뜻입니다
공포소설 속 조연은 사람으로 살고 싶다,세상에 미친장발남이 너무많다
공포소설 속 조연은 사람으로 살고 싶다,부랑 부랑 분위기 확 다름크툴루 신화는 처음이라 약간 겁먹었는데 생각보다 읽을 만했어요 초심자라 처음에 엥 엥엥 했는데 읽다 보니 특유의 전개에 적응한 것 같기도
공포소설 속 조연은 사람으로 살고 싶다,이벤트 하길래 읽기 시작했는데 점점 더 재밌어져요 오랜만에 읽어보는 전개를 예상 못하겠는 작품입니다 광기오겠어요
공포소설 속 조연은 사람으로 살고 싶다,신선한 설정이라 재미있게 보고 있어요
공포소설 속 조연은 사람으로 살고 싶다,크툴루 신화를 기반으로 해서 흥미진진했어요
공포소설 속 조연은 사람으로 살고 싶다,무서운데 술술 읽혀서 재미있어요
공포소설 속 조연은 사람으로 살고 싶다,필명이 인간추출기인 이유
빙의자가 왕으로 만들어 드립니다,제목이 맘에 들어서 읽었는데 옳은 선택이었어요
빙의자가 왕으로 만들어 드립니다,초반이지만 기대됩니다
빙의자가 왕으로 만들어 드립니다,나는 이 이야기를 읽는 것을 즐기고 있습니다
빙의자가 왕으로 만들어 드립니다,헌터 빙의물인데 부유한 인물로 빙의했다 했더니 왕을 만들어야한다니 고군분투기 재미있어요
빙의자가 왕으로 만들어 드립니다,헌터로 고생하다가 꿀빠는 인생을 사는가 했더니 이제 킹메이커가 되어서 또다시 구를 팔자가 된 이야기입니다 주인공이 투덜투덜 하면서도 어떻게든 헤쳐나가는 모습이 좋아서 이입됩니다
빙의자가 왕으로 만들어 드립니다,판타지 빙의물 재밌게 보겠습니다
빙의자가 왕으로 만들어 드립니다,재밌게 읽고 있어요
빙의자가 왕으로 만들어 드립니다,이벤트로 시작했는데 흥미진진하게 보고 있습니다
빙의자가 왕으로 만들어 드립니다,흥미진진하고 재밌습니다
빙의자가 왕으로 만들어 드립니다,재미있어요 잘보고있어요
빙의자가 왕으로 만들어 드립니다,재밌게 잘 봤어요
빙의자가 왕으로 만들어 드립니다,재밌게 열심히 보고있습니다
빙의자가 왕으로 만들어 드립니다,전개 빠르고 재밌어요
빙의자가 왕으로 만들어 드립니다,흥미진진하고 재미있어요
빙의자가 왕으로 만들어 드립니다,스토리가 너무 좋아요
빙의자가 왕으로 만들어 드립니다,재밋어여 사연캐 대박 
빙의자가 왕으로 만들어 드립니다,흥미진진하고 재밌어요
빙의자가 왕으로 만들어 드립니다,재미있게 잘 읽고 있습니다
빙의자가 왕으로 만들어 드립니다,재미있게 잘 봤습니다
빙의자가 왕으로 만들어 드립니다,
빙의자가 왕으로 만들어 드립니다,소재는 정말 좋은데 작가님의 역량이 떨어지는 듯 해요 이야기는 물 흐르듯 흘러가는 데 강조 되어야 할 부분은 강조 되지 못하고 그냥 흘러갑니다 또 개연성도 떨어지며 등장 인물들도 좀 평면적이네요 특히 가족 간의 갈등을 그런 식으로 끝맺었기에 더욱 실망했습니다 소재와 등장 인물의 매력으로 소설을 읽는 저에겐 맞지 않는 소설 같네요
빙의자가 왕으로 만들어 드립니다,재밌게 잘보고 있어요
빙의자가 왕으로 만들어 드립니다,재밌게 읽고 있어요
빙의자가 왕으로 만들어 드립니다,너무 재밌어요
빙의자가 왕으로 만들어 드립니다,흥미진진해서 잘 읽었어요
빙의자가 왕으로 만들어 드립니다,재밌네요 볼만해요
빙의자가 왕으로 만들어 드립니다,이책의 평점이 놉다는 건 리디가 양심을 버렸다는 증거오랜만에 쌍욕 나오네
빙의자가 왕으로 만들어 드립니다,수준이하 평점 작업인듯
빙의자가 왕으로 만들어 드립니다,아 이제부터 평점 분포보고 전권구매한다 이제 점이 많은건 무조건 걸러야 한다는 교훈을 얻었다 완전 낚였네
빙의자가 왕으로 만들어 드립니다,읽어보자고 가보자고 네 내용 자체가 재미가 없어요 뭔가 자신이 왕으로 만들 사람을 정하는 것도 뭔 이유 없이 그냥 너다 하고 고른 다음에 왕으로 만들고 흥미진진하지도 않고 그냥 그래요
빙의자가 왕으로 만들어 드립니다,다읽고 다시 올릴게요
빙의자가 왕으로 만들어 드립니다,리뷰이벤트 남깁니다
빙의자가 왕으로 만들어 드립니다,주인공이 사악하다고 들었는데 평범하게 착한 츤데레 같습니다
빙의자가 왕으로 만들어 드립니다,해리 짬뽕이지만 킬링타임 및 소소한 웃음으로 보기 좋네요
빙의자가 왕으로 만들어 드립니다,재밈게잘보고있어요
빙의자가 왕으로 만들어 드립니다,스토리가 흥미롭고 재밌었어요 추천합니다
빙의자가 왕으로 만들어 드립니다,캐릭터들이 매력있어요 
빙의자가 왕으로 만들어 드립니다, 포백 화 구매 포백 화 구매 포백 화 구매 포백 화 구매
빙의자가 왕으로 만들어 드립니다,재밌게 잘 보고 있습니다
빙의자가 왕으로 만들어 드립니다,오 저도 뭔가 읽으면서 그유명한 마법소설 생각햇는데 모두 같은 맘이네요 크 재밋습니다
빙의자가 왕으로 만들어 드립니다,재미있어요 기대되는 내용이에요
빙의자가 왕으로 만들어 드립니다,계속 보게 되네요
빙의자가 왕으로 만들어 드립니다,재미있게 잘 읽었습니다
빙의자가 왕으로 만들어 드립니다,끝까지 재미있게 읽었습니다
빙의자가 왕으로 만들어 드립니다,장편이지만 끝까지 재밌습니다
빙의자가 왕으로 만들어 드립니다,뭐야 뭐피하려다가 더 큰거걸린격아닌가요 완결 감사합니다
빙의자가 왕으로 만들어 드립니다,세계관이 탄탄해 흥미롭고 재밌어요게다가 주인공이 매력적이라 좋아요
세상만 구하고 은퇴하겠습니다,웹툰보고 보기 시작했어요 기대되네요
세상만 구하고 은퇴하겠습니다,만담 같고 빙빙 도는 대화 반복되는 서술 몇번이나 들은거 같은 레파토리 로 흘려 들을 수 있는거 아니면 진즉 하차했을듯
세상만 구하고 은퇴하겠습니다,너무 재미있여엉 할거 없을때 계속 볼 거같은
세상만 구하고 은퇴하겠습니다,결말이 용두사망이라는 평가도 있는데 전 좋았습니다 인생에는 죽음이 아닌 한 끝이 없고 어떻게든 삶은 이어지는 법이니까요 그거랑 별개로 보고 싶은게 많았는데 외전 나와서 좋네요
세상만 구하고 은퇴하겠습니다,홍석영님 너무 좋아요
세상만 구하고 은퇴하겠습니다,외전 화주면 좋겠다 진짜 이번에야말로 결말좀하
세상만 구하고 은퇴하겠습니다,좋아하는 소재라 처음엔 가볍게 들어왔는데 정말 재밌어서 쭉 읽고 있습니다
세상만 구하고 은퇴하겠습니다,은퇴하기 힘들겠네 언제 구하냐
세상만 구하고 은퇴하겠습니다,뒤로 갈수록 주인공의 분량이 없어진거 같습니다 심지어 무쓸모란 느낌도 조금 결말이 이해가 안되는 건 아니지만 궁금증만 남기고 회수 안 된 이야기가 많아 분명 완결까지 봤는데도 덜 본 기분이 들어 아쉽습니다 허무하다 해야할까요 외전으로라도 더 나왔으면 좋겠어요
세상만 구하고 은퇴하겠습니다,정말 잘봤습니다여운이 길게 남네요 외전은요
세상만 구하고 은퇴하겠습니다,내 인생에 이렇게 많은 메모를 남긴 소설도 처음이고 행복하게 해달라고 울부짖은 소설도 처음인데 작가님이 완결을 향해 너무 거침없이 걸어가셨음 외전이 있다니 너무 설레고 최고의 가족 소설 추천합니다 피가 섞이지 않아도 가족일 수 있다
세상만 구하고 은퇴하겠습니다,오랜만에 끝까지 읽은 소설이네요 잘봤습니다
세상만 구하고 은퇴하겠습니다,풀지 않았던 스토리가 있는건 좀 아쉽긴 합니다 외전 바랍니다
세상만 구하고 은퇴하겠습니다,외전이 시급합니다 새해 족 많이 받으시고 저희에겐 외전으로 주세요 
세상만 구하고 은퇴하겠습니다,리디 평점이 대체적으로 후한건 알고 있었지만 이정도일줄은 몰랐어요 후반부 가서 연재로 달려서 그런가 좀 늘어지나 싶더니 결말은 정말정말 급하게 끝내신 것 같다는 느낌을 버릴 수가 없습니다 연재 따라가면서 노아 갑자기 세탁기 탈수까지 돌아가는거 보고 설마설마 싶었는데 진짜 흑막 처리하고 던전 닫는것도 묘사 안하고 그냥 날리실줄은마무리만 좋았으면 진짜 수작이었을 것 같은데 너무 아쉽네요
세상만 구하고 은퇴하겠습니다,나는 그것을 좋아한다
세상만 구하고 은퇴하겠습니다,외전외전외전 안녕하세요 저는 초반부터 세구은 본 독자입니다 세구은이 완결 정말 아쉽다고 생각해요 힘든 시기에 세구은을 보고 즐거웠던게 생각이 나네요 작가 많이는 필요 없어요많이 주시면 더 좋고요 희재의 행복일상을 보여주세요
세상만 구하고 은퇴하겠습니다,재밌고 좋은데 마무리가 아쉬움뒷 이야기가 더 있어야 할 거 같은데 정말 이대로 끝인가요
세상만 구하고 은퇴하겠습니다,웹툰 보고 이 작품을 알게 되어 들어와서 읽기 시작했는데 보면서 눈물 줄줄판타지 세계관도 탄탄하고 다른 헌터물과 다른 부분은 던전이 무엇일까에 대한 작가님의 상상력이 빛을 발한다고 생각합니다헌터물 판타지인데 가장 구심점은 가족 따뜻한 가족 이야기네요 작가님이 자꾸 날 울림
세상만 구하고 은퇴하겠습니다,선발대분들  저 지금 화에서 너무 슬퍼서 드러누웠는데 이 거 주인공 행복해지나요  미리 많이 사놨는데 슬퍼서 못읽을 것 같아요 
세상만 구하고 은퇴하겠습니다,
세상만 구하고 은퇴하겠습니다,초반때문에 튕겨나갔는데 이벤으로 넘겨보니 애들 귀엽네요 재밌어요 전투묘사는 아쉽지만 캐릭터들간 가족스승제자 서사가 만족스러워요 마무리가 아쉽긴한데 외전나오겠죠
세상만 구하고 은퇴하겠습니다,용두사미 현실은 원래 허무한 거라고 설명해봤자 읽는 독자도 허무해질 뿐
세상만 구하고 은퇴하겠습니다,내가 미친 개쩌는 가족을 보고싶다면 추천합니다나 진짜 소설 보면서 운거 처음이에요우희재 아직 아버지의 보살핌이 필요한 아기 고양이입니다
세상만 구하고 은퇴하겠습니다,매우 흥미롭고 재밌었고 정말 좋았어요
