Titles,Reviews
발렌티나의 천국(Paradisus Valentinae),이번에도 시작부터 대작 장편 느낌이 팍팍 느껴져요 윤소리 고증과 필력은 두 번 말하면 입이 아플 지경이죠 지금까지 다루시지 않던 키워드라 새롭게 기대가 커요
발렌티나의 천국(Paradisus Valentinae),재밌네요 전개가 좀 느린가 싶을 때 소소한 개그 또는 쩌는 연출이 나와서 재밌게 보고 있습니다
발렌티나의 천국(Paradisus Valentinae),진짜진짜 너무 재미있어요퀸메이커 계략남주 매우 매력있어요위기의 순간마다 비상하게 계략을 짜는
발렌티나의 천국(Paradisus Valentinae),또 하나의 인생작등극
발렌티나의 천국(Paradisus Valentinae),여기까지왔긴한데 여주 지치네요 계속 반복이에요
발렌티나의 천국(Paradisus Valentinae),이런 남주를 쓸 수 있다니 캐디 미침
발렌티나의 천국(Paradisus Valentinae),작가님 글 아직 한개도 안 본눈인데 표지때문에 아묻따 시작합니다 표지 너무 맘에 들어요
멸망한 세계의 가이드,                 
멸망한 세계의 가이드,허세아닌 허세를 당연시 표현했어서 지금 현상황에서는 납득할수없는걸 강제적 입력시키려 했던게 거부감이 강했던거 같아요 로맨스는 뒷전이였된거같고도대체 뭘쓰고 싶으셨던걸까요
멸망한 세계의 가이드,주인공들의 매력이 떨어지고 서로 사랑하게 되는 과정이 도저히 공감이 안되어 하차합니다
멸망한 세계의 가이드,잼나요 잘 읽고잇어요
멸망한 세계의 가이드,중간에 여주 감정이 이해가 안갈 때가 나옴 화 즈음 그리고 갠취로 가이드는 여자만 되는거고 에스퍼는 남자만 되는 설정인 것 같은데 왜 그런지에 대해 짧막하게라도 설명해줬으면 좋겠다
멸망한 세계의 가이드,잼날듯해용 잘 읽을게용
멸망한 세계의 가이드,이제가 남캐였으면 아묻따 남주였을듯 이쪽이 제일 집착극상이고 부대껴살았는데 남주는 음 애 같음 둘 다
멸망한 세계의 가이드,잼나네요 잘 볼게용
멸망한 세계의 가이드,키워드 취저 재미있아요 
멸망한 세계의 가이드,완결 날때까지 허이겸 때문에 봤는데 안드로이드 보다 못한 취급에 빡치네요
멸망한 세계의 가이드,완결감사합니다
멸망한 세계의 가이드,설정 키워드가 취향저격이네요 초반부터 잼잇어요 흥미진진
멸망한 세계의 가이드,화까지 밤새면서 봤어요 진짜 존잼 이런 설정 세계관 정말 좋아하는데 별로 없어서 아쉬워요그리고 여주가 애같다는 평이 많은데 솔직히 읽는 내내 그런 느낌은 별로 못받았어요 문체가 거슬린다거나 그런것도 딱히 없었습니다 사람의 취향이 다양하니까요
멸망한 세계의 가이드,아니 왜 잼있는데요여주 감정선과 남주 감정선이 자에 의해 서술되면서 감정과잉 없이 상황하나하나가 개연성있게 술술 읽힙니다다들 씬 기대하다 지쳤다고 왜 솔직히 말못해 
멸망한 세계의 가이드,처음에는 여주가 너무 불쌍하다고 생각했는데 뒤로갈수록 짜증남
멸망한 세계의 가이드,세계관 설명이 디테일 하네요 잼있어오
멸망한 세계의 가이드,재밌는데 여원의 감정선을 잘 따라가진 못하겠어요 처음엔 엄청 차도녀느낌이였는데 점점 뒤로 갈수록 이런 모습이 안보여서 아쉬워요
멸망한 세계의 가이드,설정이 신박해서 재미있었는데 여주 감정선이 이해가 안됨 초반엔 매우 냉철하고 똑똑한 것 같았는데 뒤로 갈수록 애가 되는 것 같음 그리고 쓸데없는 부분이 너무 많아요 사랑에 대한 주인공의 생각을 적어뒀는데 무슨 인류사에서 사랑이 이랬고 저래서 안좋은 결과를 맺었고 이런 설명이 가득함 작가의 철학을 강요받는 느낌임
멸망한 세계의 가이드,너무 재밌어요 시간가는줄 모르고 정신없이 읽었네요
멸망한 세계의 가이드,여주 미취학 아동 같음
멸망한 세계의 가이드,별 기대 안 하고 읽기 시작했는데머리와 가슴을 수시로 치고 가는 문장에 속절없이 빠져 드네요기무로 보지 않고 소장으로 지르며 내 서재에 저장 박아둡니다
멸망한 세계의 가이드,원래 가이드 물 좋아하지만 그중 젤 맘에드는 세계관에 전개입니다 남주 여주 다 맘에 듭니다 가이드물에 댕댕이 남주라니 새롭네요
멸망한 세계의 가이드,응원합니다 건필하세요
멸망한 세계의 가이드,소재가 너무 재밌어요
멸망한 세계의 가이드,년 뒤에 깨어난것도 놀라운데 세계관 유일한 가이드 와 여주 능력치 넘넘 기대돼요
멸망한 세계의 가이드,재밌게 잘읽었습니다
멸망한 세계의 가이드,주인공들 외에 다른인물 비중이 높은것도 나서는것도 싫어하는데 주인공이 여주인지 안드로이드인지 모르겠을정도로 안드로이드 분량이 많고 너무 나서서 꾸역꾸역읽다가 도저히 안되겠어서 결국 하차합니다
멸망한 세계의 가이드,냉동인간 가이드 내용이네여
멸망한 세계의 가이드,왜 가이드가 년전의 냉동인간 하나만 남았는지왜 인류의 존속을 위해 가장 애쓰는게 전뇌인간인지너무 이해가잘된다
멸망한 세계의 가이드,작품 너무 흥미진진하고 새로와서 좋아요
멸망한 세계의 가이드,자꾸 허이겸한테 맘이 쏠린다
멸망한 세계의 가이드,뿌엥 어떡해불쌍해
멸망한 세계의 가이드,재밌어요 세계관이 흥미롭네요
멸망한 세계의 가이드,재미있습니다소재가 흥미롭네요
멸망한 세계의 가이드,이래서 연재작은 건들면 안되는 거였는데 흑너무 재밌어요
멸망한 세계의 가이드,재밌습니다 가이드버스 너무 좋아요
멸망한 세계의 가이드,겨울잠이라는 작품에 가이드를 넣은거 같아요불치병 냉동인간 깨어나니 혼자살아남은인육먹는거 온갖 무기생산하는거 노아 방주 다 같아요
멸망한 세계의 가이드,소재가 특이해서 재밌네요 항상 질리게 봤던 오메가물이 아니라 아주 쓕쓕 읽어집니다
멸망한 세계의 가이드,전개가 탄탄합니다 재밌어 보여요
멸망한 세계의 가이드,아포칼립스 좋아해서 재밌게 읽고 있습니다
멸망한 세계의 가이드,재밌어요 
멸망한 세계의 가이드,키워드가 재밌어보여서 구매했는데 스토리가 좋아요
멸망한 세계의 가이드,재밌어보여요 
완벽한 저주의 나쁜 예,여주가 너무 무식하고 생각이 모자란 인물로 그려져서 보다가 짜증이 난다용두사망이 뭔지 제대로 알려주는 소설
완벽한 저주의 나쁜 예,잔잔하다 못해 지루합니다 설정은 좋은데 많이 아쉽네요
완벽한 저주의 나쁜 예,씬 좋아하는데  씬없는데 사건 없어보이는데 이렇게 흡인력있게 재미있는 소설 처음이에요리디랑 노란 초록집에서 읽을만큼 읽어서 더 읽을것도 없었는데 정말 가뭄에 단 비같은 소설이에요최고
완벽한 저주의 나쁜 예,음초반중반까지도 괜찮았는데 후반으로 가니 좀 이상하네요
완벽한 저주의 나쁜 예,그냥 잔잔하기만함
완벽한 저주의 나쁜 예,남장여주 좋아하는데 로판풍기사로 보니 더 매력적임 여주중심의 이야기와 남주의 저주를 풀어나가는 쌍방구원서사가 미슐랭임
완벽한 저주의 나쁜 예,고난을 순탄하게 넘어갈 순 없겠지만 부디 두 사람이 억압과 저주의 고통에서 완전히 벗어나 자유로운 삶을 살았으면 좋겠어요
완벽한 저주의 나쁜 예,여주가 기사라서 좋아요
완벽한 저주의 나쁜 예,역시 전개가 쫀쫀하고 탄탄 쫠깃한 맛 제대롭니다여주가 너무나도 매력적인 로판은 언제나 환영이고요 아드리나 오래오래 보고 싶은데 완결도 나고 외전도 끝이라니 아쉽지만 두둑히 만족감 채워갑니다
완벽한 저주의 나쁜 예,단행을 기다리며 찍먹하고 있어요
완벽한 저주의 나쁜 예,완벽하든 불완전하든 저주는 나쁜겁니다 상식적으로
완벽한 저주의 나쁜 예,남장여주물에 남캐설정까지 다 재밌음
완벽한 저주의 나쁜 예,여주 캐릭터성도 성격도 좋고 로맨스도 다 마음에드는데 외전좀 더 나왔음좋겠어요
완벽한 저주의 나쁜 예,읽으면서 이 세계관에 빠져버렸네요
완벽한 저주의 나쁜 예,서로 구원해주는 관계가 되어가는것이 좋았습니다
완벽한 저주의 나쁜 예,키워드가 마음에 들어서 더 재밌게 보고 있어요
완벽한 저주의 나쁜 예,여주의 성장과정이 너무 짠하네요 남주도 의도가 있지만 잘 풀리지 않을까 싶어요
완벽한 저주의 나쁜 예,걸크러시 능력있는 기사여주라니 너무 매력적이네요
완벽한 저주의 나쁜 예,여주 인생이 너무 불쌍한데 남주를 만나게 되어 다른면으로 다행이네요
완벽한 저주의 나쁜 예,너무 좋네요 최고
완벽한 저주의 나쁜 예,남장 하고 있는 기사 여주 매력 있어서 재밌게 읽었어요 능력 있어서 좋았습니다 다음 작품도 기대가 되네요
완벽한 저주의 나쁜 예,능력있고 멋진 기사여주라 너무 좋았어요 잔잔하지만 섬세한 글이라 매력있어서 재밌게봤어요
완벽한 저주의 나쁜 예,믿고보는 작가님이라 시작했는데 술술 읽히고 재밌네요 원래 남장여자물 없못먹인데 능력까지 짱짱하니 존맛이네 하면서 읽는중인
완벽한 저주의 나쁜 예,일단 설정이 흥미롭고 여주 캐릭터가 너무 매력적이고 서사도 좋아서 초반에 아주 재밌게 봤는데이야기가 진행될수록 스토리가 엉성해지는 느낌이라 살짝 아쉬움이 있었어요그래도 마무리는 잘 된것같아서 다행이었어요
완벽한 저주의 나쁜 예,늙지않던 남주와 남장하던여주 조합이 굉장히 신선했어요 이기적으로 시작한 관계가 어떻게 변할지 궁금하네요
완벽한 저주의 나쁜 예,설정이 흥미로워서 더 재밌어요
완벽한 저주의 나쁜 예,전개가 너무 재밌어요
완벽한 저주의 나쁜 예,남장여자와 저주에 걸린 남자의 조합이 독특하네요
완벽한 저주의 나쁜 예,저주로 얽히는 소재와 스토리가 흥미로워요아디와 율리우스의 관계가 어떻게 발전해갈지 기대됩니다
완벽한 저주의 나쁜 예,제목처럼 남주와 여주가 저주의 나쁜 예라고 보면될 것 같아요 마녀가 건 저주가 얼마나 강력한지 두 사람이 상처입고 아파하는 모습을 보면 슬픕니다
완벽한 저주의 나쁜 예,쌍방 구원 이야기라서 따뜻합니다 남주는 저주에 걸려 아이의 모습을 하고 있고 여주는 저주라 불리며 형제의 모습을 하고 있으니 두 사람이 진실된 모습을 되찾는 것을 보고 싶습니다 재밌게 보고 있어요
완벽한 저주의 나쁜 예,이거 나름 괜찮네요 
완벽한 저주의 나쁜 예,기사 여주 너무 재밌잖아영 여주가 매력적이면 남주가 감기는 게 인지상정 쌍방구원물 좋아해서 재밌게 읽었어요 외전 기다렸어요 
완벽한 저주의 나쁜 예,재미있어요 쌍방구원물 좋아요
완벽한 저주의 나쁜 예,공작의 호위를 맡게된 것을 계기로 여주의 인생이 뒤바뀌어 가는 중이네요  예상치 못한 전개라서 여주도 매번 당황을 속으로 삼키고 있는 듯 보여요
완벽한 저주의 나쁜 예,계속보게됩니다 넘 재밌어요
완벽한 저주의 나쁜 예,너무 재밌어요 서로를 구원하는 관계라 더 찌통이네요
완벽한 저주의 나쁜 예,작가님이 써주시는 특유의 분위기가 좋아요
완벽한 저주의 나쁜 예,쌍방구원 너무 좋아요가문만을 위하던 백작이 무너졌지만 또 한놈이 남았나 싶었는데 외전이군요넘넘 감사합니다
완벽한 저주의 나쁜 예,남장여주 귀엽고재밌어요
완벽한 저주의 나쁜 예,아직 초반인데 잼나네요 
완벽한 저주의 나쁜 예,키워드 취저 재미있어용 
완벽한 저주의 나쁜 예,생각보다 글이 탄탄하고 재밌었어요  라서 아쉬웠습니다
완벽한 저주의 나쁜 예,재밌어요잔잔한 필력에 스토리가 고구마도없고 유려하게 살아있는듯 흘러갑니다당연하게 시간이 흘러가는것처럼요 매운 막장만보다 이 작품보니 마음이 편안하네요 한창 읽고있는데 외전까지 나왔네요 잘 볼께요
완벽한 저주의 나쁜 예,역시 좋아하는 작가님 만족스럽게 읽었습니다
완벽한 저주의 나쁜 예,남장여주 특유의 단단덤덤함과 예민고귀까칠고양남주의 케미가 극락이다
완벽한 저주의 나쁜 예,내용이 넘 완벽해여
완벽한 저주의 나쁜 예,차분하고 잔잔하게 흘러가네요 재밌어요
용의 내조를 받고 있습니다,저는 레오니가 너무너무 좋았어요 올곧으면서도 믿음이 가고 사랑스러워 마지막에 키워드 풀리니까 더 귀엽네요 외전주세요
